url	passage	token	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	secundum	ls.n43273:secundus1
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	Iouem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	iudicasset	ls.n25294:judico
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	Iuno	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	irata	ls.n24885:irascor
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	manu	ls.n27977:manus1
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	auersa	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	eum	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	excaecauit	ls.n16624:excaeco
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	at	ls.n4220:at
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	Iouis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	ob	ls.n31564:ob
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	id	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	fecit	ls.ficio
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	fecit	ls.n17516:facio
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	septem	ls.n43722:septem
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	aetates	ls.n1406:aetas
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	uiueret	ls.n51238:vivo
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	praeter	ls.n38069:praeter
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	ceteros	ls.n7640:ceterus
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	mortales	ls.n29733:mortalis
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	esset	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/75a/	75a.3	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.title	REGES	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.title	THEBANORUM	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.title	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Cadmus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Agenoris	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Polydorus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Cadmi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Pentheus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Echionis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Labdacus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Polydori	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Lycus	ls.n27366:Lycus
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Neptuni	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Amphion	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Iouis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Zetus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Laius	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Labdaci	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Oedipus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Laii	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Polynices	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Eteocles	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Oedipi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Creon	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	Menoecei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/76a/	76a.1	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.title	LEDA	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.title	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Iuppiter	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Ledam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Thestii	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	filiam	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	cygnum	ls.n12114:cycnus1
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	conuersus	ls.n11004:converto
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	flumen	ls.n18442:flumen
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Eurotam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	compressit	ls.n9689:comprimo
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	eo	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	eo	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	peperit	ls.n33879:pario2
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Pollucem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Helenam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Tyndareo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Castorem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	Clytaemnestram	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/77a/	77a.1	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.title	TYNDAREUS	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.title	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Tyndareus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Oebali	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Leda	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Thestii	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	filia	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	procreauit	ls.n38498:procreo
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Clytaemnestram	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Helenam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Agamemnoni	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	Atrei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	filio	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	dedit	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	dedit	ls.n12628:dedo
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	coniugium	ls.n10349:conjugium
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	propter	ls.n38952:propter
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	formae	ls.n18566:forma
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	dignitatem	ls.n13930:dignitas
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	complures	ls.n9638:complures
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	ciuitatibus	ls.n8465:civitas
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	proci	ls.n38534:procus2
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	petebant	ls.n35822:peto
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.1	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	Tyndareus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	ab	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	Agamemnone	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	ne	ls.n30583:ne1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	repudiaret	ls.n41256:repudio
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	filiam	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	suam	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	Clytaemnestram	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	uereretur	ls.n50537:vereor
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	quid	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	ea	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	re	ls.n41293:res
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	discordiae	ls.n14196:discordia
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	nasceretur	ls.n30423:nascor
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	monitus	ls.n29544:moneo
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	iureiurando	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	obligauit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	arbitrio	ls.n3368:arbitrium
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	Helenae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	posuit	ls.n37010:pono
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	cui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	cui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	uellet	ls.n51298:volo1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	nubere	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	coronam	ls.n11234:corona
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	imponeret	ls.n21980:impono
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.2	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	Menelao	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	imposuit	ls.n21980:impono
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	cui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	cui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	Tyndareus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	eam	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	eam	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	dedit	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	dedit	ls.n12628:dedo
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	uxorem	ls.n50039:uxor
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	moriens	ls.n29707:morior
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	reliquit	ls.n40982:relinquo
https://lingualatina.github.io/texts/browsable/hyginus/78a/	78a.3	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.title	HELENA	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.title	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Theseus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Aegei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Aethrae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Pitthei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	filiae	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Pirithoo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Ixionis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	filio	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Helenam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Tyndarei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Ledae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	filiam	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	uirginem	ls.n51069:virgo
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	de	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	de	ls.n12361:de2
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	fano	ls.n17687:fanum1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Dianae	ls.n13731:Diana
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	sacrificantem	ls.n42192:sacrifico
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	rapuerunt	ls.n40405:rapio
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	detulerunt	ls.n12677:defero
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Athenas	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	pagum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	Atticae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	regionis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.1	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	quod	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	quod	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	Iouis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	eos	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	uidisset	ls.n50883:video
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	tantam	ls.n47473:tantus
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	audaciam	ls.n4442:audacia
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	habere	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	ipsi	ls.n24872:ipse
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	periculum	ls.n35048:periculum
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	offerrent	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	quiete	ls.n40120:quies1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	eis	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	imperauit	ls.n21886:impero
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	peterent	ls.n35822:peto
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	ambo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	a	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	Plutone	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	Pirithoo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	Proserpinam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	coniugium	ls.n10349:conjugium
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	per	ls.n34595:per1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	insulam	ls.n24040:insula1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	Taenariam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	inferos	ls.n23173:inferus
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	descendissent	ls.n13329:descendo
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	de	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	de	ls.n12361:de2
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	qua	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	re	ls.n41293:res
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	uenissent	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	indicarent	ls.n22781:indico1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	Plutoni	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	furiis	ls.n19114:Furius
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	furiis	ls.n19099:furia
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	strati	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	lacerati	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	sunt	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.2	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	quo	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	quo	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	Hercules	ls.n20511:Hercules
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	canem	ls.n6506:canis1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	tricipitem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	ducendum	ls.n14847:duco
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	uenisset	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	illi	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	fidem	ls.n18127:fides1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	eius	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	implorarunt	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	a	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	Plutone	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	impetrauit	ls.n21916:impetro
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	incolumes	ls.n22435:incolumis
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	eduxit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.3	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	ob	ls.n31564:ob
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	Helenam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	Castor	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	Pollux	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	fratres	ls.n18705:frater
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	belligerarunt	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	Aethram	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	Thesei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	matrem	ls.n28181:mater
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	Phisadiem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	Pirithoi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	sororem	ls.n44798:soror
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	ceperunt	ls.cip
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	ceperunt	ls.n6614:capio1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	seruitutem	ls.n43945:servitus
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	sorori	ls.n44798:soror
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	dederunt	ls.n14599:do1
https://lingualatina.github.io/texts/browsable/hyginus/79a/	79a.4	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.title	CASTOR	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.title	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Idas	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Lynceus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Apharei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	filii	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Messenis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	habuerunt	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	sponsas	ls.n45100:spondeo
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Phoeben	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Hilairam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Leucippi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	filias	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	hae	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	formississimae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	uirgines	ls.n51069:virgo
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	essent	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	esset	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	Phoebe	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/80a/	80a.1	sacerdos	ls.n42158:sacerdos1
